TradeId,BookId,Product
2988,FO001,FXOption
2989,FO001,FXOption
2990,FO001,FXOption
2991,FO001,FXOption
2992,FO001,FXOption
2993,FO001,FXOption
2994,FO001,FXOption
2995,FO001,FXOption
2996,FO001,FXOption
2997,FO001,FXOption
2998,FO001,FXOption
2999,FO001,FXOption
3000,FO001,FXOption
3001,FO001,FXOption
3002,FO001,FXOption
3003,FO001,FXOption
3004,FO001,FXOption
3005,FO001,FXOption
3006,FO001,FXOption
3007,FO001,FXOption
3008,FO001,FXOption
3009,FO001,FXOption
3010,FO001,FXOption
3011,FO001,FXOption
3012,FO001,FXOption
3013,FO001,FXOption
3014,FO001,FXOption
3015,FO001,FXOption
3016,FO001,FXOption
3017,FO001,FXOption
3018,FO001,FXOption
3019,FO001,FXOption
3020,FO001,FXOption
3021,FO001,FXOption
3022,FO001,FXOption
3023,FO001,FXOption
3024,FO001,FXOption
3025,FO001,FXOption
3026,FO001,FXOption
3027,FO001,FXOption
3028,FO001,FXOption
3029,FO001,FXOption
3030,FO001,FXOption
3031,FO001,FXOption
3032,FO001,FXOption
3033,FO001,FXOption
3034,FO001,FXOption
3035,FO001,FXOption
3036,FO001,FXOption
3037,FO001,FXOption
3038,FO001,FXOption
3039,FO001,FXOption
3040,FO001,FXOption
3041,FO001,FXOption
3042,FO001,FXOption
3043,FO001,FXOption
3044,FO001,FXOption
3045,FO001,FXOption
3046,FO001,FXOption
3047,FO001,FXOption
3048,FO001,FXOption
3049,FO001,FXOption
3050,FO001,FXOption
3051,FO001,FXOption
3052,FO001,FXOption
3053,FO001,FXOption
3054,FO001,FXOption
3055,FO001,FXOption
3056,FO001,FXOption
3057,FO001,FXOption
3058,FO001,FXOption
3059,FO001,FXOption
3060,FO001,FXOption
3061,FO001,FXOption
3062,FO001,FXOption
3063,FO001,FXOption
3064,FO001,FXOption
3065,FO001,FXOption
3066,FO001,FXOption
3067,FO001,FXOption
3068,FO001,FXOption
3069,FO001,FXOption
3070,FO001,FXOption
3071,FO001,FXOption
3072,FO001,FXOption
3073,FO001,FXOption
3074,FO001,FXOption
3075,FO001,FXOption
3076,FO001,FXOption
3077,FO001,FXOption
3078,FO001,FXOption
3079,FO001,FXOption
3080,FO001,FXOption
3081,FO001,FXOption
3082,FO001,FXOption
3083,FO001,FXOption
3084,FO001,FXOption
3085,FO001,FXOption
3086,FO001,FXOption
3087,FO001,FXOption
3088,FO001,FXOption
3089,FO001,FXOption
3090,FO001,FXOption
3091,FO001,FXOption
3092,FO001,FXOption
3093,FO001,FXOption
3094,FO001,FXOption
3095,FO001,FXOption
3096,FO001,FXOption
3097,FO001,FXOption
3098,FO001,FXOption
3099,FO001,FXOption
3100,FO001,FXOption
3101,FO001,FXOption
3102,FO001,FXOption
3103,FO001,FXOption
3104,FO001,FXOption
3105,FO001,FXOption
3106,FO001,FXOption
3107,FO001,FXOption
3108,FO001,FXOption
3109,FO001,FXOption
3110,FO001,FXOption
3111,FO001,FXOption
3112,FO001,FXOption
3113,FO001,FXOption
3114,FO001,FXOption
3115,FO001,FXOption
3116,FO001,FXOption
3117,FO001,FXOption
3118,FO001,FXOption
3119,FO001,FXOption
3120,FO001,FXOption
3121,FO001,FXOption
3122,FO001,FXOption
3123,FO001,FXOption
3124,FO001,FXOption
3125,FO001,FXOption
3126,FO001,FXOption
3127,FO001,FXOption
3128,FO001,FXOption
3129,FO001,FXOption
3130,FO001,FXOption
3131,FO001,FXOption
3132,FO001,FXOption
3133,FO001,FXOption
3134,FO001,FXOption
3135,FO001,FXOption
3136,FO001,FXOption
3137,FO001,FXOption
3138,FO001,FXOption
3139,FO001,FXOption
3140,FO001,FXOption
3141,FO001,FXOption
3142,FO001,FXOption
3143,FO001,FXOption
3144,FO001,FXOption
3145,FO001,FXOption
3146,FO001,FXOption
3147,FO001,FXOption
3148,FO001,FXOption
3149,FO001,FXOption
3150,FO001,FXOption
3151,FO001,FXOption
3152,FO001,FXOption
3153,FO001,FXOption
3154,FO001,FXOption
3155,FO001,FXOption
3156,FO001,FXOption
3157,FO001,FXOption
3158,FO001,FXOption
3159,FO001,FXOption
3160,FO001,FXOption
3161,FO001,FXOption
3162,FO001,FXOption
3163,FO001,FXOption
3164,FO001,FXOption
3165,FO001,FXOption
3166,FO001,FXOption
3167,FO001,FXOption
3168,FO001,FXOption
3169,FO001,FXOption
3170,FO001,FXOption
3171,FO001,FXOption
3172,FO001,FXOption
3173,FO001,FXOption
3174,FO001,FXOption
3175,FO001,FXOption
3176,FO001,FXOption
3177,FO001,FXOption
3178,FO001,FXOption
3179,FO001,FXOption
3180,FO001,FXOption
3181,FO001,FXOption
3182,FO001,FXOption
3183,FO001,FXOption
3184,FO001,FXOption
3185,FO001,FXOption
3186,FO001,FXOption
3187,FO001,FXOption
3188,FO001,FXOption
3189,FO001,FXOption
3190,FO001,FXOption
3191,FO001,FXOption
3192,FO001,FXOption
3193,FO001,FXOption
3194,FO001,FXOption
3195,FO001,FXOption
3196,FO001,FXOption
3197,FO001,FXOption
3198,FO001,FXOption
3199,FO001,FXOption
3200,FO001,FXOption
3201,FO001,FXOption
3202,FO001,FXOption
3203,FO001,FXOption
3204,FO001,FXOption
3205,FO001,FXOption
3206,FO001,FXOption
3207,FO001,FXOption
3208,FO001,FXOption
3209,FO001,FXOption
3210,FO001,FXOption
3211,FO001,FXOption
3212,FO001,FXOption
3213,FO001,FXOption
3214,FO001,FXOption
3215,FO001,FXOption
3216,FO001,FXOption
3217,FO001,FXOption
3218,FO001,FXOption
3219,FO001,FXOption
3220,FO001,FXOption
3221,FO001,FXOption
3222,FO001,FXOption
3223,FO001,FXOption
3224,FO001,FXOption
3225,FO001,FXOption
3226,FO001,FXOption
3227,FO001,FXOption
3228,FO001,FXOption
3229,FO001,FXOption
3230,FO001,FXOption
3231,FO001,FXOption
3232,FO001,FXOption
3233,FO001,FXOption
3234,FO001,FXOption
3235,FO001,FXOption
3236,FO001,FXOption
3237,FO001,FXOption
3238,FO001,FXOption
3239,FO001,FXOption
3240,FO001,FXOption
3241,FO001,FXOption
3242,FO001,FXOption
3243,FO001,FXOption
3244,FO001,FXOption
3245,FO001,FXOption
3246,FO001,FXOption
3247,FO001,FXOption
3248,FO001,FXOption
3249,FO001,FXOption
3250,FO001,FXOption
3251,FO001,FXOption
3252,FO001,FXOption
3253,FO001,FXOption
3254,FO001,FXOption
3255,FO001,FXOption
3256,FO001,FXOption
3257,FO001,FXOption
3258,FO001,FXOption
3259,FO001,FXOption
3260,FO001,FXOption
3261,FO001,FXOption
3262,FO001,FXOption
3263,FO001,FXOption
3264,FO001,FXOption
3265,FO001,FXOption
3266,FO001,FXOption
3267,FO001,FXOption
3268,FO001,FXOption
3269,FO001,FXOption
3270,FO001,FXOption
3271,FO001,FXOption
3272,FO001,FXOption
3273,FO001,FXOption
3274,FO001,FXOption
3275,FO001,FXOption
3276,FO001,FXOption
3277,FO001,FXOption
3278,FO001,FXOption
3279,FO001,FXOption
3280,FO001,FXOption
3281,FO001,FXOption
3282,FO001,FXOption
3283,FO001,FXOption
3284,FO001,FXOption
3285,FO001,FXOption
3286,FO001,FXOption
3287,FO001,FXOption
3288,FO001,FXOption
3289,FO001,FXOption
3290,FO001,FXOption
3291,FO001,FXOption
3292,FO001,FXOption
3293,FO001,FXOption
3294,FO001,FXOption
3295,FO001,FXOption
3296,FO001,FXOption
3297,FO001,FXOption
3298,FO001,FXOption
3299,FO001,FXOption
3300,FO001,FXOption
3301,FO001,FXOption
3302,FO001,FXOption
3303,FO001,FXOption
3304,FO001,FXOption
3305,FO001,FXOption
3306,FO001,FXOption
3307,FO001,FXOption
3308,FO001,FXOption
3309,FO001,FXOption
3310,FO001,FXOption
3311,FO001,FXOption
3312,FO001,FXOption
3313,FO001,FXOption
3314,FO001,FXOption
3315,FO001,FXOption
3316,FO001,FXOption
3317,FO001,FXOption
3318,FO001,FXOption
3319,FO001,FXOption
3320,FO001,FXOption
3321,FO001,FXOption
3322,FO001,FXOption
3323,FO001,FXOption
3324,FO001,FXOption
3325,FO001,FXOption
3326,FO001,FXOption
3327,FO001,FXOption
3328,FO001,FXOption
3329,FO001,FXOption
3330,FO001,FXOption
3331,FO001,FXOption
3332,FO001,FXOption
3333,FO001,FXOption
3334,FO001,FXOption
3335,FO001,FXOption
3336,FO001,FXOption
3337,FO001,FXOption
3338,FO001,FXOption
3339,FO001,FXOption
3340,FO001,FXOption
3341,FO001,FXOption
3342,FO001,FXOption
3343,FO001,FXOption
3344,FO001,FXOption
3345,FO001,FXOption
3346,FO001,FXOption
3347,FO001,FXOption
3348,FO001,FXOption
3349,FO001,FXOption
3350,FO001,FXOption
3351,FO001,FXOption
3352,FO001,FXOption
3353,FO001,FXOption
3354,FO001,FXOption
3355,FO001,FXOption
3356,FO001,FXOption
3357,FO001,FXOption
3358,FO001,FXOption
3359,FO001,FXOption
3360,FO001,FXOption
3361,FO001,FXOption
3362,FO001,FXOption
3363,FO001,FXOption
3364,FO001,FXOption
3365,FO001,FXOption
3366,FO001,FXOption
3367,FO001,FXOption
3368,FO001,FXOption
3369,FO001,FXOption
3370,FO001,FXOption
3371,FO001,FXOption
3372,FO001,FXOption
3373,FO001,FXOption
3374,FO001,FXOption
3375,FO001,FXOption
3376,FO001,FXOption
3377,FO001,FXOption
3378,FO001,FXOption
3379,FO001,FXOption
3380,FO001,FXOption
3381,FO001,FXOption
3382,FO001,FXOption
3383,FO001,FXOption
3384,FO001,FXOption
3385,FO001,FXOption
3386,FO001,FXOption
3387,FO001,FXOption
3388,FO001,FXOption
3389,FO001,FXOption
3390,FO001,FXOption
3391,FO001,FXOption
3392,FO001,FXOption
3393,FO001,FXOption
3394,FO001,FXOption
3395,FO001,FXOption
3396,FO001,FXOption
3397,FO001,FXOption
3398,FO001,FXOption
3399,FO001,FXOption
3400,FO001,FXOption
3401,FO001,FXOption
3402,FO001,FXOption
3403,FO001,FXOption
3404,FO001,FXOption
3405,FO001,FXOption
3406,FO001,FXOption
3407,FO001,FXOption
3408,FO001,FXOption
3409,FO001,FXOption
3410,FO001,FXOption
3411,FO001,FXOption
3412,FO001,FXOption
3413,FO001,FXOption
3414,FO001,FXOption
3415,FO001,FXOption
3416,FO001,FXOption
3417,FO001,FXOption
3418,FO001,FXOption
3419,FO001,FXOption
3420,FO001,FXOption
3421,FO001,FXOption
3422,FO001,FXOption
3423,FO001,FXOption
3424,FO001,FXOption
3425,FO001,FXOption
3426,FO001,FXOption
3427,FO001,FXOption
3428,FO001,FXOption
3429,FO001,FXOption
3430,FO001,FXOption
3431,FO001,FXOption
3432,FO001,FXOption
3433,FO001,FXOption
3434,FO001,FXOption
3435,FO001,FXOption
3436,FO001,FXOption
3437,FO001,FXOption
3438,FO001,FXOption
3439,FO001,FXOption
3440,FO001,FXOption
3441,FO001,FXOption
3442,FO001,FXOption
3443,FO001,FXOption
3444,FO001,FXOption
3445,FO001,FXOption
3446,FO001,FXOption
3447,FO001,FXOption
3448,FO001,FXOption
3449,FO001,FXOption
3450,FO001,FXOption
3451,FO001,FXOption
3452,FO001,FXOption
3453,FO001,FXOption
3454,FO001,FXOption
3455,FO001,FXOption
3456,FO001,FXOption
3457,FO001,FXOption
3458,FO001,FXOption
3459,FO001,FXOption
3460,FO001,FXOption
3461,FO001,FXOption
3462,FO001,FXOption
3463,FO001,FXOption
3464,FO001,FXOption
3465,FO001,FXOption
3466,FO001,FXOption
3467,FO001,FXOption
3468,FO001,FXOption
3469,FO001,FXOption
3470,FO001,FXOption
3471,FO001,FXOption
3472,FO001,FXOption
3473,FO001,FXOption
3474,FO001,FXOption
3475,FO001,FXOption
3476,FO001,FXOption
3477,FO001,FXOption
3478,FO001,FXOption
3479,FO001,FXOption
3480,FO001,FXOption
3481,FO001,FXOption
3482,FO001,FXOption
3483,FO001,FXOption
3484,FO001,FXOption
3485,FO001,FXOption
3486,FO001,FXOption
3487,FO001,FXOption
3488,FO001,FXOption
3489,FO001,FXOption
3490,FO001,FXOption
3491,FO001,FXOption
3492,FO001,FXOption
3493,FO001,FXOption
3494,FO001,FXOption
3495,FO001,FXOption
3496,FO001,FXOption
3497,FO001,FXOption
3498,FO001,FXOption
3499,FO001,FXOption
3500,FO001,FXOption
3501,FO001,FXOption
3502,FO001,FXOption
3503,FO001,FXOption
3504,FO001,FXOption
3505,FO001,FXOption
3506,FO001,FXOption
3507,FO001,FXOption
3508,FO001,FXOption
3509,FO001,FXOption
3510,FO001,FXOption
3511,FO001,FXOption
3512,FO001,FXOption
3513,FO001,FXOption
3514,FO001,FXOption
3515,FO001,FXOption
3516,FO001,FXOption
3517,FO001,FXOption
3518,FO001,FXOption
3519,FO001,FXOption
3520,FO001,FXOption
3521,FO001,FXOption
3522,FO001,FXOption
3523,FO001,FXOption
3524,FO001,FXOption
3525,FO001,FXOption
3526,FO001,FXOption
3527,FO001,FXOption
3528,FO001,FXOption
3529,FO001,FXOption
3530,FO001,FXOption
3531,FO001,FXOption
3532,FO001,FXOption
3533,FO001,FXOption
3534,FO001,FXOption
3535,FO001,FXOption
3536,FO001,FXOption
3537,FO001,FXOption
3538,FO001,FXOption
3539,FO001,FXOption
3540,FO001,FXOption
3541,FO001,FXOption
3542,FO001,FXOption
3543,FO001,FXOption
3544,FO001,FXOption
3545,FO001,FXOption
3546,FO001,FXOption
3547,FO001,FXOption
3548,FO001,FXOption
3549,FO001,FXOption
3550,FO001,FXOption
3551,FO001,FXOption
3552,FO001,FXOption
3553,FO001,FXOption
3554,FO001,FXOption
3555,FO001,FXOption
3556,FO001,FXOption
3557,FO001,FXOption
3558,FO001,FXOption
3559,FO001,FXOption
3560,FO001,FXOption
3561,FO001,FXOption
3562,FO001,FXOption
3563,FO001,FXOption
3564,FO001,FXOption
3565,FO001,FXOption
3566,FO001,FXOption
3567,FO001,FXOption
3568,FO001,FXOption
3569,FO001,FXOption
3570,FO001,FXOption
3571,FO001,FXOption
3572,FO001,FXOption
3573,FO001,FXOption
3574,FO001,FXOption
3575,FO001,FXOption
3576,FO001,FXOption
3577,FO001,FXOption
3578,FO001,FXOption
3579,FO001,FXOption
3580,FO001,FXOption
3581,FO001,FXOption
3582,FO001,FXOption
3583,FO001,FXOption
3584,FO001,FXOption
3585,FO001,FXOption
3586,FO001,FXOption
3587,FO001,FXOption
3588,FO001,FXOption
3589,FO001,FXOption
3590,FO001,FXOption
3591,FO001,FXOption
3592,FO001,FXOption
3593,FO001,FXOption
3594,FO001,FXOption
3595,FO001,FXOption
3596,FO001,FXOption
3597,FO001,FXOption
3598,FO001,FXOption
3599,FO001,FXOption
3600,FO001,FXOption
3601,FO001,FXOption
3602,FO001,FXOption
3603,FO001,FXOption
3604,FO001,FXOption
3605,FO001,FXOption
3606,FO001,FXOption
3607,FO001,FXOption
3608,FO001,FXOption
3609,FO001,FXOption
3610,FO001,FXOption
3611,FO001,FXOption
3612,FO001,FXOption
3613,FO001,FXOption
3614,FO001,FXOption
3615,FO001,FXOption
3616,FO001,FXOption
3617,FO001,FXOption
3618,FO001,FXOption
3619,FO001,FXOption
3620,FO001,FXOption
3621,FO001,FXOption
3622,FO001,FXOption
3623,FO001,FXOption
3624,FO001,FXOption
3625,FO001,FXOption
3626,FO001,FXOption
3627,FO001,FXOption
3628,FO001,FXOption
3629,FO001,FXOption
3630,FO001,FXOption
3631,FO001,FXOption
3632,FO001,FXOption
3633,FO001,FXOption
3634,FO001,FXOption
3635,FO001,FXOption
3636,FO001,FXOption
3637,FO001,FXOption
3638,FO001,FXOption
3639,FO001,FXOption
3640,FO001,FXOption
3641,FO001,FXOption
3642,FO001,FXOption
3643,FO001,FXOption
3644,FO001,FXOption
3645,FO001,FXOption
3646,FO001,FXOption
3647,FO001,FXOption
3648,FO001,FXOption
3649,FO001,FXOption
3650,FO001,FXOption
3651,FO001,FXOption
3652,FO001,FXOption
3653,FO001,FXOption
3654,FO001,FXOption
3655,FO001,FXOption
3656,FO001,FXOption
3657,FO001,FXOption
3658,FO001,FXOption
3659,FO001,FXOption
3660,FO001,FXOption
3661,FO001,FXOption
3662,FO001,FXOption
3663,FO001,FXOption
3664,FO001,FXOption
3665,FO001,FXOption
3666,FO001,FXOption
3667,FO001,FXOption
3668,FO001,FXOption
3669,FO001,FXOption
3670,FO001,FXOption
3671,FO001,FXOption
3672,FO001,FXOption
3673,FO001,FXOption
3674,FO001,FXOption
3675,FO001,FXOption
3676,FO001,FXOption
3677,FO001,FXOption
3678,FO001,FXOption
3679,FO001,FXOption
3680,FO001,FXOption
3681,FO001,FXOption
3682,FO001,FXOption
3683,FO001,FXOption
3684,FO001,FXOption
3685,FO001,FXOption
3686,FO001,FXOption
3687,FO001,FXOption
3688,FO001,FXOption
3689,FO001,FXOption
3690,FO001,FXOption
3691,FO001,FXOption
3692,FO001,FXOption
3693,FO001,FXOption
3694,FO001,FXOption
3695,FO001,FXOption
3696,FO001,FXOption
3697,FO001,FXOption
3698,FO001,FXOption
3699,FO001,FXOption
3700,FO001,FXOption
3701,FO001,FXOption
3702,FO001,FXOption
3703,FO001,FXOption
3704,FO001,FXOption
3705,FO001,FXOption
3706,FO001,FXOption
3707,FO001,FXOption
3708,FO001,FXOption
3709,FO001,FXOption
3710,FO001,FXOption
3711,FO001,FXOption
3712,FO001,FXOption
3713,FO001,FXOption
3714,FO001,FXOption
3715,FO001,FXOption
3716,FO001,FXOption
3717,FO001,FXOption
3718,FO001,FXOption
3719,FO001,FXOption
3720,FO001,FXOption
3721,FO001,FXOption
3722,FO001,FXOption
3723,FO001,FXOption
3724,FO001,FXOption
3725,FO001,FXOption
3726,FO001,FXOption
3727,FO001,FXOption
3728,FO001,FXOption
3729,FO001,FXOption
3730,FO001,FXOption
3731,FO001,FXOption
3732,FO001,FXOption
3733,FO001,FXOption
3734,FO001,FXOption
3735,FO001,FXOption
3736,FO001,FXOption
3737,FO001,FXOption
3738,FO001,FXOption
3739,FO001,FXOption
3740,FO001,FXOption
3741,FO001,FXOption
3742,FO001,FXOption
3743,FO001,FXOption
3744,FO001,FXOption
3745,FO001,FXOption
3746,FO001,FXOption
3747,FO001,FXOption
3748,FO001,FXOption
3749,FO001,FXOption
3750,FO001,FXOption
3751,FO001,FXOption
3752,FO001,FXOption
3753,FO001,FXOption
3754,FO001,FXOption
3755,FO001,FXOption
3756,FO001,FXOption
3757,FO001,FXOption
3758,FO001,FXOption
3759,FO001,FXOption
3760,FO001,FXOption
3761,FO001,FXOption
3762,FO001,FXOption
3763,FO001,FXOption
3764,FO001,FXOption
3765,FO001,FXOption
3766,FO001,FXOption
3767,FO001,FXOption
3768,FO001,FXOption
3769,FO001,FXOption
3770,FO001,FXOption
3771,FO001,FXOption
3772,FO001,FXOption
3773,FO001,FXOption
3774,FO001,FXOption
3775,FO001,FXOption
3776,FO001,FXOption
3777,FO001,FXOption
3778,FO001,FXOption
3779,FO001,FXOption
3780,FO001,FXOption
3781,FO001,FXOption
3782,FO001,FXOption
3783,FO001,FXOption
3784,FO001,FXOption
3785,FO001,FXOption
3786,FO001,FXOption
3787,FO001,FXOption
3788,FO001,FXOption
3789,FO001,FXOption
3790,FO001,FXOption
3791,FO001,FXOption
3792,FO001,FXOption
3793,FO001,FXOption
3794,FO001,FXOption
3795,FO001,FXOption
3796,FO001,FXOption
3797,FO001,FXOption
3798,FO001,FXOption
3799,FO001,FXOption
3800,FO001,FXOption
3801,FO001,FXOption
3802,FO001,FXOption
3803,FO001,FXOption
3804,FO001,FXOption
3805,FO001,FXOption
3806,FO001,FXOption
3807,FO001,FXOption
3808,FO001,FXOption
3809,FO001,FXOption
3810,FO001,FXOption
3811,FO001,FXOption
3812,FO001,FXOption
3813,FO001,FXOption
3814,FO001,FXOption
3815,FO001,FXOption
3816,FO001,FXOption
3817,FO001,FXOption
3818,FO001,FXOption
3819,FO001,FXOption
3820,FO001,FXOption
3821,FO001,FXOption
3822,FO001,FXOption
3823,FO001,FXOption
3824,FO001,FXOption
3825,FO001,FXOption
3826,FO001,FXOption
3827,FO001,FXOption
3828,FO001,FXOption
3829,FO001,FXOption
3830,FO001,FXOption
3831,FO001,FXOption
3832,FO001,FXOption
3833,FO001,FXOption
3834,FO001,FXOption
3835,FO001,FXOption
3836,FO001,FXOption
3837,FO001,FXOption
3838,FO001,FXOption
3839,FO001,FXOption
3840,FO001,FXOption
3841,FO001,FXOption
3842,FO001,FXOption
3843,FO001,FXOption
3844,FO001,FXOption
3845,FO001,FXOption
3846,FO001,FXOption
3847,FO001,FXOption
3848,FO001,FXOption
3849,FO001,FXOption
3850,FO001,FXOption
3851,FO001,FXOption
3852,FO001,FXOption
3853,FO001,FXOption
3854,FO001,FXOption
3855,FO001,FXOption
3856,FO001,FXOption
3857,FO001,FXOption
3858,FO001,FXOption
3859,FO001,FXOption
3860,FO001,FXOption
3861,FO001,FXOption
3862,FO001,FXOption
3863,FO001,FXOption
3864,FO001,FXOption
3865,FO001,FXOption
3866,FO001,FXOption
3867,FO001,FXOption
3868,FO001,FXOption
3869,FO001,FXOption
3870,FO001,FXOption
3871,FO001,FXOption
3872,FO001,FXOption
3873,FO001,FXOption
3874,FO001,FXOption
3875,FO001,FXOption
3876,FO001,FXOption
3877,FO001,FXOption
3878,FO001,FXOption
3879,FO001,FXOption
3880,FO001,FXOption
3881,FO001,FXOption
3882,FO001,FXOption
3883,FO001,FXOption
3884,FO001,FXOption
3885,FO001,FXOption
3886,FO001,FXOption
3887,FO001,FXOption
3888,FO001,FXOption
3889,FO001,FXOption
3890,FO001,FXOption
3891,FO001,FXOption
3892,FO001,FXOption
3893,FO001,FXOption
3894,FO001,FXOption
3895,FO001,FXOption
3896,FO001,FXOption
3897,FO001,FXOption
3898,FO001,FXOption
3899,FO001,FXOption
3900,FO001,FXOption
3901,FO001,FXOption
3902,FO001,FXOption
3903,FO001,FXOption
3904,FO001,FXOption
3905,FO001,FXOption
3906,FO001,FXOption
3907,FO001,FXOption
3908,FO001,FXOption
3909,FO001,FXOption
3910,FO001,FXOption
3911,FO001,FXOption
3912,FO001,FXOption
3913,FO001,FXOption
3914,FO001,FXOption
3915,FO001,FXOption
3916,FO001,FXOption
3917,FO001,FXOption
3918,FO001,FXOption
3919,FO001,FXOption
3920,FO001,FXOption
3921,FO001,FXOption
3922,FO001,FXOption
3923,FO001,FXOption
3924,FO001,FXOption
3925,FO001,FXOption
3926,FO001,FXOption
3927,FO001,FXOption
3928,FO001,FXOption
3929,FO001,FXOption
3930,FO001,FXOption
3931,FO001,FXOption
3932,FO001,FXOption
3933,FO001,FXOption
3934,FO001,FXOption
3935,FO001,FXOption
3936,FO001,FXOption
3937,FO001,FXOption
3938,FO001,FXOption
3939,FO001,FXOption
3940,FO001,FXOption
3941,FO001,FXOption
3942,FO001,FXOption
3943,FO001,FXOption
3944,FO001,FXOption
3945,FO001,FXOption
3946,FO001,FXOption
3947,FO001,FXOption
3948,FO001,FXOption
3949,FO001,FXOption
3950,FO001,FXOption
3951,FO001,FXOption
3952,FO001,FXOption
3953,FO001,FXOption
3954,FO001,FXOption
3955,FO001,FXOption
3956,FO001,FXOption
3957,FO001,FXOption
3958,FO001,FXOption
3959,FO001,FXOption
3960,FO001,FXOption
3961,FO001,FXOption
3962,FO001,FXOption
3963,FO001,FXOption
3964,FO001,FXOption
3965,FO001,FXOption
3966,FO001,FXOption
3967,FO001,FXOption
3968,FO001,FXOption
3969,FO001,FXOption
3970,FO001,FXOption
3971,FO001,FXOption
3972,FO001,FXOption
3973,FO001,FXOption
3974,FO001,FXOption
3975,FO001,FXOption
3976,FO001,FXOption
3977,FO001,FXOption
3978,FO001,FXOption
3979,FO001,FXOption
3980,FO001,FXOption
3981,FO001,FXOption
3982,FO001,FXOption
3983,FO001,FXOption
3984,FO001,FXOption
3985,FO001,FXOption
3986,FO001,FXOption
3987,FO001,FXOption
3988,FO001,FXOption
3989,FO001,FXOption
3990,FO001,FXOption
3991,FO001,FXOption
3992,FO001,FXOption
3993,FO001,FXOption
3994,FO001,FXOption
3995,FO001,FXOption
3996,FO001,FXOption
3997,FO001,FXOption
3998,FO001,FXOption
3999,FO001,FXOption
4000,FO001,FXOption
4001,FO001,FXOption
4002,FO001,FXOption
4003,FO001,FXOption
4004,FO001,FXOption
4005,FO001,FXOption
4006,FO001,FXOption
4007,FO001,FXOption
4008,FO001,FXOption
4009,FO001,FXOption
4010,FO001,FXOption
4011,FO001,FXOption
4012,FO001,FXOption
4013,FO001,FXOption
4014,FO001,FXOption
4015,FO001,FXOption
4016,FO001,FXOption
4017,FO001,FXOption
4018,FO001,FXOption
4019,FO001,FXOption
4020,FO001,FXOption
4021,FO001,FXOption
4022,FO001,FXOption
4023,FO001,FXOption
4024,FO001,FXOption
4025,FO001,FXOption
4026,FO001,FXOption
4027,FO001,FXOption
4028,FO001,FXOption
4029,FO001,FXOption
4030,FO001,FXOption
4031,FO001,FXOption
4032,FO001,FXOption
4033,FO001,FXOption
4034,FO001,FXOption
4035,FO001,FXOption
4036,FO001,FXOption
4037,FO001,FXOption
4038,FO001,FXOption
4039,FO001,FXOption
4040,FO001,FXOption
4041,FO001,FXOption
4042,FO001,FXOption
4043,FO001,FXOption
4044,FO001,FXOption
4045,FO001,FXOption
4046,FO001,FXOption
4047,FO001,FXOption
4048,FO001,FXOption
4049,FO001,FXOption
4050,FO001,FXOption
4051,FO001,FXOption
4052,FO001,FXOption
4053,FO001,FXOption
4054,FO001,FXOption
4055,FO001,FXOption
4056,FO001,FXOption
4057,FO001,FXOption
4058,FO001,FXOption
4059,FO001,FXOption
4060,FO001,FXOption
4061,FO001,FXOption
4062,FO001,FXOption
4063,FO001,FXOption
4064,FO001,FXOption
4065,FO001,FXOption
4066,FO001,FXOption
4067,FO001,FXOption
4068,FO001,FXOption
4069,FO001,FXOption
4070,FO001,FXOption
4071,FO001,FXOption
4072,FO001,FXOption
4073,FO001,FXOption
4074,FO001,FXOption
4075,FO001,FXOption
4076,FO001,FXOption
4077,FO001,FXOption
4078,FO001,FXOption
4079,FO001,FXOption
4080,FO001,FXOption
4081,FO001,FXOption
4082,FO001,FXOption
4083,FO001,FXOption
4084,FO001,FXOption
4085,FO001,FXOption
4086,FO001,FXOption
4087,FO001,FXOption
4088,FO001,FXOption
4089,FO001,FXOption
4090,FO001,FXOption
4091,FO001,FXOption
4092,FO001,FXOption
4093,FO001,FXOption
4094,FO001,FXOption
4095,FO001,FXOption
4096,FO001,FXOption
4097,FO001,FXOption
4098,FO001,FXOption
4099,FO001,FXOption
4100,FO001,FXOption
4101,FO001,FXOption
4102,FO001,FXOption
4103,FO001,FXOption
4104,FO001,FXOption
4105,FO001,FXOption
4106,FO001,FXOption
4107,FO001,FXOption
4108,FO001,FXOption
4109,FO001,FXOption
4110,FO001,FXOption
4111,FO001,FXOption
4112,FO001,FXOption
4113,FO001,FXOption
4114,FO001,FXOption
4115,FO001,FXOption
4116,FO001,FXOption
4117,FO001,FXOption
4118,FO001,FXOption
4119,FO001,FXOption
4120,FO001,FXOption
4121,FO001,FXOption
4122,FO001,FXOption
4123,FO001,FXOption
4124,FO001,FXOption
4125,FO001,FXOption
4126,FO001,FXOption
4127,FO001,FXOption
4128,FO001,FXOption
4129,FO001,FXOption
4130,FO001,FXOption
4131,FO001,FXOption
4132,FO001,FXOption
4133,FO001,FXOption
4134,FO001,FXOption
4135,FO001,FXOption
4136,FO001,FXOption
4137,FO001,FXOption
4138,FO001,FXOption
4139,FO001,FXOption
4140,FO001,FXOption
4141,FO001,FXOption
4142,FO001,FXOption
4143,FO001,FXOption
4144,FO001,FXOption
4145,FO001,FXOption
4146,FO001,FXOption
4147,FO001,FXOption
4148,FO001,FXOption
4149,FO001,FXOption
4150,FO001,FXOption
4151,FO001,FXOption
4152,FO001,FXOption
